"participant","age","sex","native_language","trials_practice.thisTrialN","trials_experiment.thisTrialN","item","item_type","polarity","prime_noun","sentence","prime_target_relation","delay","source_word","target","target_type","sentence_audio_file","lgSUBTLEX","word_length","balancing_list","show_repetition_task","correct_key_response","key_resp.keys","key_resp.corr","key_resp.rt","repetition_task_replacement_cur_sentence","repetition_task_replacement_mouse.clicked_name","repetition_task_replacement_correct","materials_known"
202,52,"weiblich","Deutsch",NA,105,94,"filler","negative","Haut","Dort ist keine Haut.","Good Alternative",0.75,"Knochen","Knöcks","non-word","Haut_negative.mp3",NA,NA,NA,"no","f","f",1,0.8113,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,106,4,"experimental","negative","Rad","Dort ist kein Rad.","Unrelated",0.75,"Bluse","Bluse","word","Rad_negative.mp3",2.149,5,1,"no","j","j",1,0.6039,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,107,92,"filler","negative","Land","Dort ist kein Land.","Unrelated",0,"Unternehmen","Ugarnesten","non-word","Land_negative.mp3",NA,NA,NA,"yes","f","f",1,0.9395,"eine","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,108,150,"filler","affirmative","Schimpanse","Dort ist ein Schimpanse.","Good Alternative",0,"Gorilla","Logalla","non-word","Schimpanse_affirmative.mp3",NA,NA,NA,"yes","f","f",1,0.698,"eine","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,109,152,"filler","affirmative","Wald","Dort ist ein Wald.","Unrelated",0,"Diktator","Kidato","non-word","Wald_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.8572,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,110,105,"filler","negative","Steckdose","Dort ist keine Steckdose.","Negated Entity",0,"Steckdose","Stregelfatz","non-word","Steckdose_negative.mp3",NA,NA,NA,"no","f","f",1,1.1632,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,111,159,"filler","affirmative","Schraube","Dort ist eine Schraube.","Worse Alternative",0.75,"Metall","Mitur","non-word","Schraube_affirmative.mp3",NA,NA,NA,"yes","f","f",1,0.7242,"eine","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,112,155,"filler","affirmative","Saft","Dort ist ein Saft.","Worse Alternative",0,"Aprikose","Apukise","non-word","Saft_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.8797,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,113,35,"experimental","negative","Ofen","Dort ist kein Ofen.","Good Alternative",0.75,"Heizung","Heizung","word","Ofen_negative.mp3",2.013,7,1,"no","j","j",1,0.5793,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,114,82,"filler","negative","Geldschein","Dort ist kein Geldschein.","Good Alternative",0,"Münze","Mürzne","non-word","Geldschein_negative.mp3",NA,NA,NA,"yes","f","f",1,0.8368,"kein","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,115,61,"experimental","negative","Wurst","Dort ist keine Wurst.","Worse Alternative",0,"Butter","Butter","word","Wurst_negative.mp3",2.43,6,1,"yes","j","j",1,0.7207,"keine","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,116,18,"experimental","negative","Kleid","Dort ist kein Kleid.","Negated Entity",0.75,"Kleid","Kleid","word","Kleid_negative.mp3",3.038,5,1,"no","j","j",1,0.5947,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,117,44,"experimental","negative","Kreuz","Dort ist kein Kreuz.","Negated Entity",0,"Kreuz","Kreuz","word","Kreuz_negative.mp3",2.719,5,1,"yes","j","j",1,0.4958,"keine","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,118,45,"experimental","negative","Stern","Dort ist kein Stern.","Negated Entity",0.75,"Stern","Stern","word","Stern_negative.mp3",2.734,5,1,"no","j","j",1,0.581,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,119,134,"filler","affirmative","Wecker","Dort ist ein Wecker.","Good Alternative",0,"Uhr","Uhr","word","Wecker_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.7298,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,120,110,"filler","negative","Brücke","Dort ist keine Brücke.","Good Alternative",0.75,"Tunnel","Turkel","non-word","Bruecke_negative.mp3",NA,NA,NA,"no","f","f",1,0.8046,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,121,50,"experimental","negative","Flügel","Dort ist kein Flügel.","Worse Alternative",0,"Engel","Engel","word","Fluegel_negative.mp3",3.015,5,1,"no","j","j",1,0.8306,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,122,117,"filler","negative","Biber","Dort ist kein Biber.","Negated Entity",0,"Biber","Bubsar","non-word","Biber_negative.mp3",NA,NA,NA,"yes","f","f",1,0.747,"eine","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,123,6,"experimental","negative","Burg","Dort ist keine Burg.","Negated Entity",0.75,"Burg","Burg","word","Burg_negative.mp3",2.403,4,1,"yes","j","j",1,0.5456,"keine","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,124,102,"filler","negative","Junge","Dort ist kein Junge.","Good Alternative",0,"Mädchen","Mölches","non-word","Junge_negative.mp3",NA,NA,NA,"no","f","f",1,0.7788,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,125,131,"filler","affirmative","Anhänger","Dort ist ein Anhänger.","Worse Alternative",0,"LKW","LKW","word","Anhaenger_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.7543,"kein","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,126,114,"filler","negative","Sessel","Dort ist kein Sessel.","Good Alternative",0,"Couch","Chaut","non-word","Sessel_negative.mp3",NA,NA,NA,"no","f","f",1,0.7458,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,127,86,"filler","negative","Auto","Dort ist kein Auto.","Good Alternative",0,"Fahrrad","Foshart","non-word","Auto_negative.mp3",NA,NA,NA,"no","f","f",1,0.6478,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,128,28,"experimental","negative","Frühstück","Dort ist kein Frühstück.","Worse Alternative",0.75,"Tee","Tee","word","Fruehstueck_negative.mp3",3.176,3,1,"no","j","j",1,0.7942,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,129,148,"filler","affirmative","Kunde","Dort ist ein Kunde.","Unrelated",0.75,"Rahmen","Menahr","non-word","Kunde_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.7216,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,130,48,"experimental","negative","Batterie","Dort ist keine Batterie.","Negated Entity",0,"Batterie","Batterie","word","Batterie_negative.mp3",2.243,8,1,"no","j","j",1,0.6449,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,131,78,"filler","negative","Kopierer","Dort ist kein Kopierer.","Good Alternative",0.75,"Drucker","Dulckra","non-word","Kopierer_negative.mp3",NA,NA,NA,"no","f","f",1,1.0621,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,132,36,"experimental","negative","Staub","Dort ist kein Staub.","Negated Entity",0.75,"Staub","Staub","word","Staub_negative.mp3",2.656,5,1,"no","j","j",1,1.0279,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,133,68,"filler","negative","Inhalt","Dort ist kein Inhalt.","Unrelated",0.75,"Tapete","Tetepa","non-word","Inhalt_negative.mp3",NA,NA,NA,"no","f","f",1,0.5789,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,134,22,"experimental","negative","Ratte","Dort ist keine Ratte.","Good Alternative",0,"Maus","Maus","word","Ratte_negative.mp3",2.444,4,1,"yes","j","j",1,1.073,"eine","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,135,70,"filler","negative","Kugelschreiber","Dort ist kein Kugelschreiber.","Good Alternative",0.75,"Bleistift","Beilkrist","non-word","Kugelschreiber_negative.mp3",NA,NA,NA,"no","f","f",1,0.8143,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,136,142,"filler","affirmative","Hügel","Dort ist ein Hügel.","Good Alternative",0.75,"Berg","Berg","word","Huegel_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.5047,"keine","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,137,80,"filler","negative","Waschbecken","Dort ist kein Waschbecken.","Unrelated",0.75,"Komet","Kamat","non-word","Waschbecken_negative.mp3",NA,NA,NA,"no","f","f",1,0.7404,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,138,37,"experimental","negative","Wachs","Dort ist kein Wachs.","Worse Alternative",0,"Kerze","Kerze","word","Wachs_negative.mp3",2.238,5,1,"no","j","j",1,0.6925,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,139,27,"experimental","negative","Teppich","Dort ist kein Teppich.","Unrelated",0,"Tasche","Tasche","word","Teppich_negative.mp3",3.247,6,1,"yes","j","j",1,0.7133,"ein","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,140,113,"filler","negative","Idee","Dort ist keine Idee.","Negated Entity",0,"Idee","Imed","non-word","Idee_negative.mp3",NA,NA,NA,"yes","f","f",1,0.8798,"kein","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,141,143,"filler","affirmative","Glocke","Dort ist eine Glocke.","Worse Alternative",0.75,"Turm","Turm","word","Glocke_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.915,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,142,96,"filler","negative","Zug","Dort ist kein Zug.","Unrelated",0,"Gebäude","Geduck","non-word","Zug_negative.mp3",NA,NA,NA,"no","f","f",1,0.8955,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,143,23,"experimental","negative","Präsident","Dort ist kein Präsident.","Unrelated",0,"Obst","Obst","word","Praesident_negative.mp3",2.134,4,1,"no","j","j",1,0.8702,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,144,1,"experimental","negative","Leder","Dort ist kein Leder.","Worse Alternative",0.75,"Alligator","Alligator","word","Leder_negative.mp3",1.763,9,1,"no","j","j",1,1.4476,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,145,34,"experimental","negative","Zwiebel","Dort ist keine Zwiebel.","Negated Entity",0,"Zwiebel","Zwiebel","word","Zwiebel_negative.mp3",1.602,7,1,"no","j","j",1,0.7121,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,146,104,"filler","negative","Platz","Dort ist kein Platz.","Unrelated",0,"Familie","Friebel","non-word","Platz_negative.mp3",NA,NA,NA,"no","f","f",1,1.0364,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,147,126,"filler","negative","Terrasse","Dort ist keine Terrasse.","Good Alternative",0.75,"Balkon","Burtan","non-word","Terrasse_negative.mp3",NA,NA,NA,"yes","f","f",1,0.747,"eine","text_ein_e",1,9
202,52,"weiblich","Deutsch",NA,148,128,"filler","negative","Zweig","Dort ist kein Zweig.","Unrelated",0.75,"Zahn","Nazt","non-word","Zweig_negative.mp3",NA,NA,NA,"no","f","f",1,0.7813,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,149,147,"filler","affirmative","Blattlaus","Dort ist eine Blattlaus.","Worse Alternative",0,"Wiesenklee","Senklewied","non-word","Blattlaus_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.8832,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,150,135,"filler","affirmative","Muschel","Dort ist eine Muschel.","Worse Alternative",0.75,"Strand","Strand","word","Muschel_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.6619,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,151,32,"experimental","negative","Haus","Dort ist kein Haus.","Good Alternative",0,"Wohnung","Wohnung","word","Haus_negative.mp3",3.348,7,1,"yes","j","j",1,0.8628,"kein","text_kein_e",1,9
202,52,"weiblich","Deutsch",NA,152,133,"filler","affirmative","Licht","Dort ist ein Licht.","Negated Entity",0,"Licht","Licht","word","Licht_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.9125,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,153,47,"experimental","negative","Geld","Dort ist kein Geld.","Good Alternative",0,"Gutschein","Gutschein","word","Geld_negative.mp3",1.748,9,1,"no","j","j",1,0.7378,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,154,66,"filler","negative","Badeanzug","Dort ist kein Badeanzug.","Good Alternative",0,"Bikini","Biriki","non-word","Badeanzug_negative.mp3",NA,NA,NA,"no","f","f",1,0.7138,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,155,29,"experimental","negative","Afrika","Dort ist kein Afrika.","Worse Alternative",0.75,"Tiger","Tiger","word","Afrika_negative.mp3",2.642,5,1,"no","j","j",1,1.0626,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,156,49,"experimental","negative","Schlafzimmer","Dort ist kein Schlafzimmer.","Negated Entity",0.75,"Schlafzimmer","Schlafzimmer","word","Schlafzimmer_negative.mp3",2.79,12,1,"no","j","j",1,0.929,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,157,112,"filler","negative","Team","Dort ist kein Team.","Unrelated",0,"Programm","Protam","non-word","Team_negative.mp3",NA,NA,NA,"no","f","f",1,3.2615,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,158,83,"filler","negative","Tankstelle","Dort ist keine Tankstelle.","Worse Alternative",0,"Gas","Gus","non-word","Tankstelle_negative.mp3",NA,NA,NA,"no","f","f",1,2.3117,"mute","",NA,9
202,52,"weiblich","Deutsch",NA,159,125,"filler","negative","Polizei","Dort ist keine Polizei.","Negated Entity",0,"Polizei","Pilozer","non-word","Polizei_negative.mp3",NA,NA,NA,"no","f","f",1,0.7467,"mute","",NA,9
244,23,"weiblich","deutsch",0,NA,167,"practice","negative","Schall","Dort ist kein Schall.","Worse Alternative",0.75,"Instrument","Stramentin","non-word","Schall_negative.mp3",NA,NA,NA,"yes","f","f",1,1.016,"keine","text_kein_e",1,9
244,23,"weiblich","deutsch",1,NA,162,"practice","negative","Postkarte","Dort ist keine Postkarte.","Good Alternative",0.75,"Brief","Brief","word","Postkarte_negative.mp3",NA,NA,NA,"no","j","j",1,0.881,"mute","",NA,9
244,23,"weiblich","deutsch",2,NA,164,"practice","negative","Kreide","Dort ist keine Kreide.","Unrelated",0.75,"Magazin","Magazin","word","Kreide_negative.mp3",NA,NA,NA,"no","j","j",1,0.704,"mute","",NA,9
244,23,"weiblich","deutsch",3,NA,170,"practice","affirmative","Muffin","Dort ist ein Muffin.","Good Alternative",0,"Kuchen","Chenuk","non-word","Muffin_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.658,"mute","",NA,9
244,23,"weiblich","deutsch",4,NA,165,"practice","negative","Ziel","Dort ist kein Ziel.","Negated Entity",0.75,"Ziel","Liez","non-word","Ziel_negative.mp3",NA,NA,NA,"no","f","f",1,0.683,"mute","",NA,9
244,23,"weiblich","deutsch",5,NA,169,"practice","affirmative","Produkt","Dort ist ein Produkt.","Negated Entity",0.75,"Produkt","Produkt","word","Produkt_affirmative.mp3",NA,NA,NA,"yes","j","j",1,0.735,"ein","text_ein_e",1,9
244,23,"weiblich","deutsch",6,NA,166,"practice","negative","Quark","Dort ist kein Quark.","Good Alternative",0,"Joghurt","Guhirt","non-word","Quark_negative.mp3",NA,NA,NA,"no","f","f",1,0.698,"mute","",NA,9
244,23,"weiblich","deutsch",7,NA,168,"practice","negative","Bauer","Dort ist kein Bauer.","Unrelated",0,"Zukunft","Kuzuft","non-word","Bauer_negative.mp3",NA,NA,NA,"no","f","f",1,0.612,"mute","",NA,9
244,23,"weiblich","deutsch",8,NA,161,"practice","negative","Ring","Dort ist kein Ring.","Negated Entity",0,"Ring","Ring","word","Ring_negative.mp3",NA,NA,NA,"no","j","j",1,0.598,"mute","",NA,9
244,23,"weiblich","deutsch",9,NA,163,"practice","negative","Gast","Dort ist kein Gast.","Worse Alternative",0,"Hotel","Hotel","word","Gast_negative.mp3",NA,NA,NA,"yes","j","j",1,0.879,"eine","text_ein_e",1,9
244,23,"weiblich","deutsch",NA,0,62,"experimental","negative","Angel","Dort ist keine Angel.","Worse Alternative",0,"Thunfisch","Thunfisch","word","Angel_negative.mp3",1.716,9,1,"no","j","j",1,0.628,"mute","",NA,9
244,23,"weiblich","deutsch",NA,1,93,"filler","negative","Thema","Dort ist kein Thema.","Negated Entity",0.75,"Thema","Tremel","non-word","Thema_negative.mp3",NA,NA,NA,"yes","f","f",1,0.638,"keine","text_kein_e",1,9
244,23,"weiblich","deutsch",NA,2,105,"filler","negative","Steckdose","Dort ist keine Steckdose.","Negated Entity",0,"Steckdose","Stregelfatz","non-word","Steckdose_negative.mp3",NA,NA,NA,"no","f","f",1,0.601,"mute","",NA,9
244,23,"weiblich","deutsch",NA,3,100,"filler","negative","Spiel","Dort ist kein Spiel.","Unrelated",0.75,"Walross","Warpler","non-word","Spiel_negative.mp3",NA,NA,NA,"no","f","f",1,0.601,"mute","",NA,9
244,23,"weiblich","deutsch",NA,4,129,"filler","affirmative","Fußball","Dort ist ein Fußball.","Negated Entity",0.75,"Fußball","Fußball","word","Fussball_affirmative.mp3",NA,NA,NA,"no","j","f",0,0.536,"mute","",NA,9
244,23,"weiblich","deutsch",NA,5,125,"filler","negative","Polizei","Dort ist keine Polizei.","Negated Entity",0,"Polizei","Pilozer","non-word","Polizei_negative.mp3",NA,NA,NA,"no","f","f",1,0.732,"mute","",NA,9
244,23,"weiblich","deutsch",NA,6,72,"filler","negative","Giraffe","Dort ist keine Giraffe.","Unrelated",0,"Frage","Falge","non-word","Giraffe_negative.mp3",NA,NA,NA,"no","f","f",1,0.735,"mute","",NA,9
244,23,"weiblich","deutsch",NA,7,66,"filler","negative","Badeanzug","Dort ist kein Badeanzug.","Good Alternative",0,"Bikini","Biriki","non-word","Badeanzug_negative.mp3",NA,NA,NA,"no","f","f",1,0.534,"mute","",NA,9
244,23,"weiblich","deutsch",NA,8,101,"filler","negative","Bereich","Dort ist kein Bereich.","Negated Entity",0,"Bereich","Becheuf","non-word","Bereich_negative.mp3",NA,NA,NA,"no","f","f",1,0.604,"mute","",NA,9
244,23,"weiblich","deutsch",NA,9,21,"experimental","negative","Gabel","Dort ist keine Gabel.","Good Alternative",0.75,"Löffel","Löffel","word","Gabel_negative.mp3",2.412,6,1,"yes","j","j",1,0.749,"eine","text_ein_e",1,9
244,23,"weiblich","deutsch",NA,10,123,"filler","negative","Schlüssel","Dort ist kein Schlüssel.","Worse Alternative",0,"Tür","Rul","non-word","Schluessel_negative.mp3",NA,NA,NA,"no","f","f",1,0.62,"mute","",NA,9
244,23,"weiblich","deutsch",NA,11,51,"experimental","negative","Telefon","Dort ist kein Telefon.","Unrelated",0,"Wein","Wein","word","Telefon_negative.mp3",3.09,4,1,"yes","j","f",0,0.533,"keine","text_kein_e",1,9
244,23,"weiblich","deutsch",NA,12,113,"filler","negative","Idee","Dort ist keine Idee.","Negated Entity",0,"Idee","Imed","non-word","Idee_negative.mp3",NA,NA,NA,"yes","f","f",1,0.699,"keine","text_kein_e",1,9
244,23,"weiblich","deutsch",NA,13,7,"experimental","negative","Stadt","Dort ist keine Stadt.","Good Alternative",0.75,"Dorf","Dorf","word","Stadt_negative.mp3",3.114,4,1,"no","j","j",1,0.586,"mute","",NA,9
244,23,"weiblich","deutsch",NA,14,137,"filler","affirmative","Gesetz","Dort ist ein Gesetz.","Negated Entity",0.75,"Gesetz","Gesetz","word","Gesetz_affirmative.mp3",NA,NA,NA,"no","j","j",1,0.616,"mute","",NA,9
244,23,"weiblich","deutsch",NA,15,12,"experimental","negative","Kissen","Dort ist kein Kissen.","Unrelated",0,"Hirsch","Hirsch","word","Kissen_negative.mp3",2.1,6,1,"no","j","j",1,0.602,"mute","",NA,9
244,23,"weiblich","deutsch",NA,16,46,"experimental","negative","Krieg","Dort ist kein Krieg.","Good Alternative",0,"Frieden","Frieden","word","Krieg_negative.mp3",3.211,7,1,"no","j","j",1,0.69,"mute","",NA,9
244,23,"weiblich","deutsch",NA,17,79,"filler","negative","Waschmaschine","Dort ist keine Waschmaschine.","Worse Alternative",0,"Fleck","Fulck","non-word","Waschmaschine_negative.mp3",NA,NA,NA,"no","f","f",1,0.68,"mute","",NA,9
244,23,"weiblich","deutsch",NA,18,80,"filler","negative","Waschbecken","Dort ist kein Waschbecken.","Unrelated",0.75,"Komet","Kamat","non-word","Waschbecken_negative.mp3",NA,NA,NA,"no","f","f",1,0.671,"mute","",NA,9
244,23,"weiblich","deutsch",NA,19,155,"filler","affirmative","Saft","Dort ist ein Saft.","Worse Alternative",0,"Aprikose","Apukise","non-word","Saft_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.935,"mute","",NA,9
244,23,"weiblich","deutsch",NA,20,145,"filler","affirmative","System","Dort ist ein System.","Negated Entity",0,"System","Stemys","non-word","System_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.5,"mute","",NA,9
244,23,"weiblich","deutsch",NA,21,26,"experimental","negative","Kindergarten","Dort ist kein Kindergarten.","Good Alternative",0.75,"Schule","Schule","word","Kindergarten_negative.mp3",3.698,6,1,"no","j","j",1,0.705,"mute","",NA,9
244,23,"weiblich","deutsch",NA,22,96,"filler","negative","Zug","Dort ist kein Zug.","Unrelated",0,"Gebäude","Geduck","non-word","Zug_negative.mp3",NA,NA,NA,"no","f","f",1,0.819,"mute","",NA,9
244,23,"weiblich","deutsch",NA,23,15,"experimental","negative","Hund","Dort ist kein Hund.","Good Alternative",0,"Katze","Katze","word","Hund_negative.mp3",3.046,5,1,"no","j","j",1,0.671,"mute","",NA,9
244,23,"weiblich","deutsch",NA,24,149,"filler","affirmative","Angebot","Dort ist ein Angebot.","Negated Entity",0.75,"Angebot","Agoba","non-word","Angebot_affirmative.mp3",NA,NA,NA,"no","f","f",1,0.554,"mute","",NA,9
244,23,"weiblich","deutsch",NA,25,111,"filler","negative","Kälte","Dort ist keine Kälte.","Worse Alternative",0,"Kühlschrank","Kuckschanik","non-word","Kaelte_negative.mp3",NA,NA,NA,"yes","f","f",1,0.633,"keine","text_kein_e",1,9
244,23,"weiblich","deutsch",NA,26,76,"filler","negative","Teil","Dort ist kein Teil.","Unrelated",0.75,"Monat","Mutan","non-word","Teil_negative.mp3",NA,NA,NA,"no","f","f",1,0.602,"mute","",NA,9
244,23,"weiblich","deutsch",NA,27,118,"filler","negative","Festland","Dort ist kein Festland.","Good Alternative",0.75,"Insel","Nesle","non-word","Festland_negative.mp3",NA,NA,NA,"no","f","f",1,0.539,"mute","",NA,9
