instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_fixation_cross.started,prac_clip.started,prac_sound.started,prac_feedback.started,prac_fixation_cross.stopped,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_clip.stopped,exp_sound.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,51,0,51,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,51,0,51,0,881.2762819000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_17_sub_0.mp4,audios/clip_herz_17_sub_0.mp3,audiovisual,881.2713898000002,881.6121543000008,881.8142598000013,881.8142598000013,881.8122487666662,890.2821313999993,,890.013988499999,[5.867017999997188],890.1437154999985,890.1437928999985,None,890.1438635000013,890.1439189000012,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,52,0,52,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,52,0,52,0,890.2821313999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_08_nosub_1.mp4,audios/silence.mp3,visual,890.2786005000016,890.6598771999998,890.8596732000005,890.8442031999984,890.8430084666654,901.223700999999,892.094973700001,900.8752029999996,[],901.0171606000004,901.0172851999996,None,901.0173700999985,901.0174210000005,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,53,0,53,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,53,0,53,0,901.223700999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_12_sub_1.mp4,audios/clip_holo_12_sub_1.mp3,audiovisual,901.2185261000013,901.5190446999986,901.7182288000004,901.7182288000004,901.7184719666659,912.0523633000012,911.7502228999983,911.7505085000012,[8.37027390000003],911.8986457999999,911.8987140999998,None,911.8987764999983,911.8988071999993,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,54,0,54,,,,,,,,,,,,,,,,,,,,,,3,None,3.1545464000009815,None,,,,,,,,,54,0,54,0,912.0523633000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_17_sub_0.mp4,audios/silence.mp3,visual,912.0479884999986,912.4095621000015,912.6114675999997,912.6114675999997,912.6098068666654,920.8010484000006,913.8621572000011,920.6392453000008,[],920.7955724999993,923.9571958999986,3,923.9572943999992,923.9573320000018,None,3,920.8010484000006,920.8010484000006,920.8010484000006,3.1545464000009815,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,55,0,55,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,55,0,55,0,924.1234839999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_29_sub_1.mp4,audios/silence.mp3,visual,924.1180830000012,924.4580029999997,924.6591688000008,924.6591688000008,924.6593734666678,936.9638381000004,925.9099228999985,936.6769342000007,[],936.8069218000019,936.8069829000015,None,936.8070350999988,936.8070660000012,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,56,0,56,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,56,0,56,0,936.9638381000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_18_sub_0.mp4,audios/silence.mp3,visual,936.9593142000012,937.3158402000008,937.5172272999989,937.5172272999989,937.5164579666673,947.8939945999991,938.7676343999992,947.5490920000011,[],947.6954344000005,947.6955333000005,None,947.6956238999992,947.6956811000018,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,57,0,57,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,57,0,57,0,947.8939945999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_21_sub_1.mp4,audios/clip_holo_21_sub_1.mp3,audiovisual,947.8896118000011,948.2072579000014,948.4084333999999,948.4084333999999,948.4073338666678,958.8915935000005,,958.6086164000008,[9.139824600002612],958.7400113000003,958.7401172999998,None,958.7402011999984,958.7402586999997,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,58,0,58,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,58,0,58,0,958.8915935000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_13_sub_1.mp4,audios/silence.mp3,visual,958.8865905999992,959.2432473000008,959.4481693000016,959.4481693000016,959.4432844666665,971.5351014000007,960.6955916000006,971.2621715999994,[4.325077000001329],971.3922587999987,971.3923763999992,None,971.3925075000006,971.3925748000001,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,59,0,59,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,59,0,59,0,971.5351014000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_01_sub_1.mp4,audios/silence.mp3,visual,971.5320642000006,971.8978019999995,972.0978551000007,972.0978551000007,972.0979141666651,982.272191600001,973.3487520999988,982.1291168999996,[5.132845399999496],982.260162300001,982.2602417999988,None,982.260336899999,1102.2763114000008,None,,,,,,,982.272191600001,982.272191600001,982.272191600001,1102.2759951000007,1102.2759951000007,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,60,0,60,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,60,0,60,0,1102.430150799999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_23_nosub_2.mp4,audios/silence.mp3,visual,1102.4263202000002,1102.7860333999997,1102.9855764999993,1102.9855764999993,1102.9858186666681,1113.786727499999,1104.2374391999983,1113.5201742999998,"[3.4786738000002515, 7.807732499997655]",1113.6502647999987,1113.6505491999997,None,1113.6506095000004,1113.6506483000012,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,61,0,61,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,61,0,61,0,1113.786727499999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_23_nosub_0.mp4,audios/silence.mp3,visual,1113.7831179999994,1114.1529219000004,1114.3657882000007,1114.3657882000007,1114.3531718666675,1126.8043668999999,1115.6049232000005,1126.5059035999984,[],1126.6278678000017,1126.627934799999,None,1126.6280441000017,1126.6281065000003,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,62,0,62,,,,,,,,,,,,,,,,,,,,,,2,None,5.490363400000206,None,,,,,,,,,62,0,62,0,1126.8043668999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_26_nosub_0.mp4,audios/clip_claude_26_nosub_0.mp3,audiovisual,1126.8002543000002,1127.1315953999983,1127.3349359999993,1127.3349359999993,1127.3319306666674,1138.3909540999994,1138.2488128000005,1138.2491011999991,[4.141325599997799],1138.3854022999985,1143.8827428000004,2,1143.8828407,1143.8828782000019,None,2,1138.3909540999994,1138.3909540999994,1138.3909540999994,5.490363400000206,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,63,0,63,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,63,0,63,0,1144.0535659000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_14_nosub_0.mp4,audios/silence.mp3,visual,1144.048367200001,1144.3845422999984,1144.5844725999996,1144.5844725999996,1144.5839124666675,1154.5893445000002,1145.8349982,1154.2819836999988,[],1154.4070726999998,1154.4071459000006,None,1154.4072080000005,1154.4072560999994,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,64,0,64,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,64,0,64,0,1154.5893445000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_06_sub_2.mp4,audios/clip_wurst_06_sub_2.mp3,audiovisual,1154.5848760000008,1154.909610499999,1155.1099084999987,1155.1099084999987,1155.1088869666676,1166.5473625000013,1166.2101121999985,1166.2105811000001,"[3.0364387999979954, 8.326224799999181]",1166.3430308999996,1166.3431314000009,None,1166.3432227999983,1166.3432730999994,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,65,0,65,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,65,0,65,0,1166.5473625000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_05_nosub_0.mp4,audios/clip_herz_05_nosub_0.mp3,audiovisual,1166.5432118999997,1166.8498498000008,1167.0508449000008,1167.0508449000008,1167.049920966667,1177.648438100001,,1177.3499372000006,"[6.1319159000013315, 7.307236299999204]",1177.508420099999,1177.5084707999995,None,1177.5085161999996,1177.5085498000008,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,66,0,66,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,66,0,66,0,1177.648438100001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_02_nosub_1.mp4,audios/silence.mp3,visual,1177.6450459000007,1178.0084941999994,1178.2124498999983,1178.2124498999983,1178.2081158666663,1188.299426900001,1179.4599750999987,1188.0075195999998,[5.720680899998115],1188.148816500001,1188.148892199999,None,1188.1489650000003,1188.1490067000013,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,67,0,67,,,,,,,,,,,,,,,,,,,,,,3,None,7.410249399999884,None,,,,,,,,,67,0,67,0,1188.299426900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_20_nosub_1.mp4,audios/silence.mp3,visual,1188.2963267999985,1188.6505073000008,1188.850257099999,1188.850257099999,1188.851025666667,1201.0346314000017,1190.101512199999,1200.8686486000006,[6.372486399999616],1201.029129800001,1208.4488772000004,3,1208.449008399999,1208.4490688000005,None,3,1201.0346314000017,1201.0346314000017,1201.0346314000017,7.410249399999884,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,68,0,68,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,68,0,68,0,1208.6568622999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_02_nosub_0.mp4,audios/clip_herz_02_nosub_0.mp3,audiovisual,1208.6501509000009,1208.9593299000007,1209.1588611000006,1209.1588611000006,1209.1597385666685,1221.8610626000009,1221.8610626000009,1221.5678936000004,[9.051393199999438],1221.6842542000013,1221.6843087000016,None,1221.6843498999988,1221.684377900001,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,69,0,69,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,69,0,69,0,1221.8610626000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_16_sub_1.mp4,audios/clip_hund_16_sub_1.mp3,audiovisual,1221.8561541000017,1222.1869652999994,1222.3882378000017,1222.3882378000017,1222.3878549666663,1233.5002189000006,,1233.2378868999986,[],1233.3645800000013,1233.3646294999999,None,1233.3646743999998,1233.3647047000013,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,70,0,70,,,,,,,,,,,,,,,,,,,,,,2,None,3.158471599999757,None,,,,,,,,,70,0,70,0,1233.5002189000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_22_sub_1.mp4,audios/silence.mp3,visual,1233.4963291999993,1233.8691160999988,1234.0704796999999,1234.0704796999999,1234.069789266665,1244.225903999999,1235.321003699999,1244.0947772,[8.691935400001967],1244.2203136999997,1247.3990126999997,2,1247.3991066999988,1247.3991424999986,None,2,1244.225903999999,1244.225903999999,1244.225903999999,3.158471599999757,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,71,0,71,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,71,0,71,0,1247.5472928000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_16_sub_0.mp4,audios/silence.mp3,visual,1247.5435503000008,1247.9080986000008,1248.1094214000004,1248.1094214000004,1248.1083913666664,1258.4428995000017,1249.3597661999993,1258.1407359000004,[],1258.2696732000004,1258.2697227999997,None,1258.2697666999993,1258.2698019000018,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,72,0,72,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,72,0,72,0,1258.4428995000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_14_nosub_0.mp4,audios/clip_holo_14_nosub_0.mp3,audiovisual,1258.4384194000013,1258.7841098999997,1258.9998473999985,1258.9866623999987,1258.9830576666684,1269.2826408,1269.0152970999989,1269.0156177999997,[],1269.1513062999984,1269.1513809999997,None,1269.1514564999998,1269.1515708000006,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,73,0,73,,,,,,,,,,,,,,,,,,,,,,1,None,4.242555400000128,None,,,,,,,,,73,0,73,0,1269.2826408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_19_nosub_1.mp4,audios/silence.mp3,visual,1269.2794652000011,1269.6497310999985,1269.8525709999994,1269.8525709999994,1269.8510932666652,1280.6963662999988,1271.1020371000013,1280.5502173999994,[9.358001399999921],1280.6902493000016,1284.9489433999988,1,1284.9490349000007,1284.9490705999997,None,1,1280.6963662999988,1280.6963662999988,1280.6963662999988,4.242555400000128,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,74,0,74,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,74,0,74,0,1285.1292614000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_11_sub_1.mp4,audios/clip_hund_11_sub_1.mp3,audiovisual,1285.1227952000008,1285.4507090000006,1285.6505557000019,1285.6505557000019,1285.6499210666664,1295.6972232000007,1295.3816035000018,1295.382020000001,[6.575917799997114],1295.4968542999995,1295.496964599999,None,1295.4970496999995,1295.497103900001,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,75,0,75,,,,,,,,,,,,,,,,,,,,,,4,None,17.441572600000654,None,,,,,,,,,75,0,75,0,1295.6972232000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_11_sub_1.mp4,audios/clip_lied_11_sub_1.mp3,audiovisual,1295.6926418000003,1295.999353700001,1296.202431400001,1296.202431400001,1296.1989283666665,1307.4336891999992,,1307.2837424999998,[8.051386200000707],1307.4274622000012,1324.8861015000002,4,1324.8862445000013,1324.886310400001,None,4,1307.4336891999992,1307.4336891999992,1307.4336891999992,17.441572600000654,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,76,0,76,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,76,0,76,0,1325.062285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_14_sub_0.mp4,audios/silence.mp3,visual,1325.0572137000017,1325.3873625000015,1325.5895735999984,1325.5895735999984,1325.586443166667,1337.0191225000017,1326.838066100001,1336.6879866999989,[3.424938000000111],1336.8310114999986,1336.831078700001,None,1336.8311318999986,1336.8311615999992,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,77,0,77,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,77,0,77,0,1337.0191225000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_10_nosub_0.mp4,audios/clip_hund_10_nosub_0.mp3,audiovisual,1337.0144892999997,1337.3410790000016,1337.5548500000004,1337.5405963000012,1337.5393035666677,1347.2893541999983,1347.0697971000009,1347.0701415000003,"[1.0195472999985213, 8.703714899998886]",1347.1624201999985,1347.1624912000007,None,1347.1625606999987,1347.1626077,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,78,0,78,,,,,,,,,,,,,,,,,,,,,,1,None,5.64596739999979,None,,,,,,,,,78,0,78,0,1347.2893541999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_17_sub_0.mp4,audios/silence.mp3,visual,1347.286273900001,1347.6713834000002,1347.8722135999997,1347.8722135999997,1347.8726740666682,1357.8545937000017,1349.1228634,1357.7029289999991,[],1357.849796300001,1363.5046188000015,1,1363.5047139999988,1363.5047513999998,None,1,1357.8545937000017,1357.8545937000017,1357.8545937000017,5.64596739999979,None,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,79,0,79,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,79,0,79,0,1363.6686660999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_27_nosub_1.mp4,audios/silence.mp3,visual,1363.6630619999996,1364.0035239999997,1364.2052645000003,1364.2052645000003,1364.2049543666656,1374.5600196999985,1365.4559081000007,1374.2863534999997,[7.860511599999882],1374.418147100001,1374.4182231999985,None,1374.4182967999986,1374.4183430999983,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,80,0,80,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,80,0,80,0,1374.5600196999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_04_sub_2.mp4,audios/silence.mp3,visual,1374.5556373,1374.9204262999992,1375.1273254000007,1375.1273254000007,1375.1209992666666,1387.0630649000013,1376.3726850999992,1386.7397157999985,[4.22711580000032],1386.8629426000007,1386.863005700001,None,1386.8630684000018,1386.863115600001,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,81,0,81,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,81,0,81,0,1387.0630649000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_03_sub_1.mp4,audios/clip_wurst_03_sub_1.mp3,audiovisual,1387.0583944999998,1387.3729706999984,1387.5758401999992,1387.5758401999992,1387.574483466666,1399.782269700001,,1399.4948210000002,[4.434196599999268],1399.6127549000012,1399.6128095999993,None,1399.6128831999995,1399.6129216000008,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,82,0,82,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,82,0,82,0,1399.782269700001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_28_sub_1.mp4,audios/clip_weißt_28_sub_1.mp3,audiovisual,1399.7772652999993,1400.1175487,1400.3191408999992,1400.3191408999992,1400.3176153666684,1410.7341949000001,1410.4159187000005,1410.4161832999998,"[2.1031034999978147, 6.837628699999186]",1410.5461359,1410.5462422000019,None,1410.5464310999996,1410.5464952000002,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,83,0,83,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,83,0,83,0,1410.7341949000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_13_nosub_0.mp4,audios/clip_herz_13_nosub_0.mp3,audiovisual,1410.7294355000013,1411.0510341000008,1411.2509425999997,1411.2509425999997,1411.2512311666653,1422.7216456999995,,1422.4584308000012,[7.73646639999788],1422.579536000001,1422.5796011999992,None,1422.5796762999998,1422.5797413,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,84,0,84,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,84,0,84,0,1422.7216456999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_14_nosub_2.mp4,audios/silence.mp3,visual,1422.7184425999985,1423.0869860999992,1423.2867649,1423.2867649,1423.2870093666681,1433.4811922000008,1424.5378740999986,1433.1848597999997,[5.879629099999875],1433.305977,1433.3060527000016,None,1433.306158200001,1433.3062224999994,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,85,0,85,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,85,0,85,0,1433.4811922000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_35_nosub_0.mp4,audios/clip_wurst_35_nosub_0.mp3,audiovisual,1433.4767360000005,1433.811348700001,1434.0133215999995,1434.0133215999995,1434.0117643666674,1443.588080900001,,1443.3154452999988,[],1443.4385427000016,1443.4386156,None,1443.4387224999991,1443.4387926999989,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,86,0,86,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,86,0,86,0,1443.588080900001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_03_sub_1.mp4,audios/silence.mp3,visual,1443.5848326000014,1443.9438522000019,1444.1494563999986,1444.1494563999986,1444.1441941666674,1453.9540807999983,1445.395595599999,1453.6753319000018,[7.462529399999767],1453.7828549000005,1453.7829214999983,None,1453.7829883000013,1453.7830414000018,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
,87,0,87,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,87,0,87,0,1453.9540807999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_30_nosub_0.mp4,audios/clip_hund_30_nosub_0.mp3,audiovisual,1453.949805100001,1454.2931848000007,1454.4939894000017,1454.4939894000017,1454.4928043666662,1466.7893592,1466.7893592,1466.5119476,[],1466.6385950000004,1466.6386870999995,None,1466.638745799999,1466.6387832,None,,,,,,,,,,,,,,330,001,2026-04-01_17h02.24.331,exp_sofc,,2025.2.3,59.91170213366873,2026-04-01 17h02.26.158194 +0200,
