instruction_text,thisN,thisTrialN,thisRepN,key_resp_instruction.keys,key_resp_instruction.rt,key_resp_instruction.duration,clip_file,clip_path,sound_path,movie,subtitles,n_cut,clip_num,first_cut,second_cut,clip_duration,attention_check_question,attention_check_correct,attention_check_distractor_1,attention_check_distractor_2,attention_check_distractor_3,prac_attention_resp.keys,prac_attention_resp.rt,prac_attention_resp.duration,exp_atttention_resp.keys,exp_pause_resp.keys,exp_atttention_resp.rt,exp_atttention_resp.duration,exp_pause_resp.rt,exp_pause_resp.duration,instruction_trials.thisRepN,instruction_trials.thisTrialN,instruction_trials.thisN,instruction_trials.thisIndex,practice_trials.thisRepN,practice_trials.thisTrialN,practice_trials.thisN,practice_trials.thisIndex,experiment_trials.thisRepN,experiment_trials.thisTrialN,experiment_trials.thisN,experiment_trials.thisIndex,thisRow.t,notes,instructions.started,text_instruction.started,key_resp_instruction.started,instructions.stopped,instruction_trials.key_resp_instruction.keys,instruction_trials.key_resp_instruction.rt,instruction_trials.key_resp_instruction.duration,informed_consent.started,slider_informed_consent.started,text_informed_consent.started,informed_consent.stopped,slider_informed_consent.response,slider_informed_consent.rt,begin_practice.started,begin_practice_text.started,begin_practice.stopped,Practice_clip_name,Practice_video_used,Practice_audio_used,Practice_modality,Practice_subtitles,Practice_attention_check,practice_clip.started,prac_feedback.started,prac_fixation_cross.started,prac_fixation_cross.stopped,prac_clip.started,prac_sound.started,prac_sound.stopped,prac_clip.stopped,practice_clip.stopped,prac_all_cut_rts,Practice_correct_key_required,practice_attention_check.started,prac_attention_resp.started,prac_question.started,prac_options.started,practice_attention_check.stopped,practice_trials.prac_attention_resp.keys,practice_trials.prac_attention_resp.rt,practice_trials.prac_attention_resp.duration,begin_experiment.started,begin_experiment_text.started,begin_experiment_text.stopped,begin_experiment.stopped,video_used,audio_used,condition_modality,experiment_clip.started,exp_fixation_cross.started,exp_fixation_cross.stopped,exp_clip.started,exp_sound.started,exp_clip.stopped,experiment_clip.stopped,all_cut_rts,experiment_attention_check.started,experiment_attention_check.stopped,experiment_trials.exp_atttention_resp.keys,experiment_pause.started,experiment_pause.stopped,experiment_trials.exp_pause_resp.keys,exp_sound.stopped,correct_key_required,exp_atttention_resp.started,exp_question.started,exp_options.started,experiment_trials.exp_atttention_resp.rt,experiment_trials.exp_atttention_resp.duration,exp_pause_text.started,exp_pause_resp.started,exp_countdown.started,exp_pause_resp.stopped,exp_countdown.stopped,experiment_trials.exp_pause_resp.rt,experiment_trials.exp_pause_resp.duration,end.started,text_end.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,145,0,145,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,145,0,145,0,2206.7814751999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_07_nosub_0.mp4,audios/clip_wurst_07_nosub_0.mp3,audiovisual,2206.7775008999997,2207.1634367999977,2207.3632848999987,2207.3632848999987,2207.3630774666676,2217.5714329,2217.378638099999,[],2217.4601729999995,2217.460213899998,None,2217.460248899999,2217.4602656999996,None,2217.3784663000006,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,146,0,146,,,,,,,,,,,,,,,,,,,,,,2,None,4.589623899999424,None,,,,,,,,,,,146,0,146,0,2217.5714329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_17_sub_0.mp4,audios/clip_herz_17_sub_0.mp3,audiovisual,2217.568125499998,2217.9716260999994,2218.1719005999985,2218.1719005999985,2218.1717932666656,2226.476858099999,2226.3731117999996,[5.728556499998376],2226.470359799998,2231.0670408999977,2,2231.0670881000005,2231.067106399998,None,,2,2226.476858099999,2226.476858099999,2226.476858099999,4.589623899999424,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,147,0,147,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,147,0,147,0,2231.1603141999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_36_nosub_0.mp4,audios/silence.mp3,visual,2231.1555020999986,2231.5759187000003,2231.776412899999,2231.776412899999,2231.7761939666675,2241.823500999999,2241.641805199997,[],2241.7238808999973,2241.7239119999977,None,2241.7239377000005,2241.7239526999983,None,2233.0280316999997,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,148,0,148,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,148,0,148,0,2241.823500999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_15_nosub_0.mp4,audios/silence.mp3,visual,2241.8183339999996,2242.2258445000007,2242.426270599997,2242.426270599997,2242.426016466667,2254.652704199998,2254.4448736999984,[],2254.5436735000003,2254.5437165000003,None,2254.543754099999,2254.543776399998,None,2243.6609860999997,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,149,0,149,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,149,0,149,0,2254.652704199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_12_sub_0.mp4,audios/clip_lied_12_sub_0.mp3,audiovisual,2254.6487148999986,2255.054252599999,2255.2550663999973,2255.2550663999973,2255.254688266665,2264.495407399998,2264.285195299999,[],2264.3733875,2264.3734301999975,None,2264.3734712999976,2264.3734941999974,None,2264.2850584000007,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,150,0,150,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,150,0,150,0,2264.495407399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_16_sub_1.mp4,audios/clip_holo_16_sub_1.mp3,audiovisual,2264.491952199998,2264.8805761999974,2265.0807165999977,2265.0807165999977,2265.0801271666646,2277.2941709999977,2277.0989243000004,[10.51915750000262],2277.174914799998,2277.1749758999977,None,2277.1750226999975,2277.1750513999978,None,2277.098779199998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,151,0,151,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,151,0,151,0,2277.2941709999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_03_nosub_1.mp4,audios/clip_hund_03_nosub_1.mp3,audiovisual,2277.290552399998,2277.6746402999997,2277.876015599999,2277.876015599999,2277.8756057666656,2289.9890627999994,2289.778298199999,[6.507797900001606],2289.8840853999973,2289.8841297,None,2289.884212099998,2289.884257499998,None,,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,152,0,152,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,152,0,152,0,2289.9890627999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_21_nosub_1.mp4,audios/clip_hund_21_nosub_1.mp3,audiovisual,2289.9851713999997,2290.3902228000006,2290.5906480999984,2290.5906480999984,2290.5903136666643,2300.796148499998,2300.606502399998,[6.251036999998178],2300.684386599998,2300.6844192999997,None,2300.6844628,2300.6845023999995,None,2300.606276399998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,153,0,153,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,153,0,153,0,2300.796148499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_10_sub_0.mp4,audios/clip_herz_10_sub_0.mp3,audiovisual,2300.7922241999986,2301.1973583,2301.3988140999973,2301.3988140999973,2301.397429066667,2311.6021134000002,2311.4303600999992,[],2311.506215499998,2311.5063121999992,None,2311.5063591,2311.5063856999986,None,2311.4301167999984,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,154,0,154,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,154,0,154,0,2311.6021134000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_09_nosub_0.mp4,audios/silence.mp3,visual,2311.597996999997,2312.0142247000003,2312.2145041999975,2312.2145041999975,2312.2142770666655,2323.9251694999984,2323.735095699998,[],2323.826116799999,2323.8261955999988,None,2323.826234,2323.826252499999,None,2313.4665375999975,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,155,0,155,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,155,0,155,0,2323.9251694999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_23_nosub_0.mp4,audios/silence.mp3,visual,2323.9221021999983,2324.3415080999985,2324.5422615999996,2324.5422615999996,2324.541942366665,2336.8861951,2336.695267299998,[],2336.7743238000003,2336.7743821999975,None,2336.7744166999983,2336.7744324999985,None,2325.7937953,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,156,0,156,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,156,0,156,0,2336.8861951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_dampf_04_sub_1.mp4,audios/clip_dampf_04_sub_1.mp3,audiovisual,2336.8828302999973,2337.286546799998,2337.4876263000006,2337.4876263000006,2337.487062366665,2347.2987122999984,2347.1012868,[5.0185659999988275],2347.1953439999997,2347.195404899998,None,2347.195445199999,2347.195469099999,None,2347.1011163000003,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,157,0,157,,,,,,,,,,,,,,,,,,,,,,2,None,5.293420899997727,None,,,,,,,,,,,157,0,157,0,2347.2987122999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_34_sub_2.mp4,audios/silence.mp3,visual,2347.2928713,2347.6948569999986,2347.8962900000006,2347.8962900000006,2347.8947969666665,2356.5222565999975,2356.4258507999984,"[4.331202299999859, 7.654278099998919]",2356.5188419999977,2361.8252152999994,2,2361.8252783999997,2361.8253062000003,None,2349.147889599997,2,2356.5222565999975,2356.5222565999975,2356.5222565999975,5.293420899997727,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,158,0,158,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,158,0,158,0,2361.9349132999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_21_sub_1.mp4,audios/silence.mp3,visual,2361.9298993999982,2362.335611899998,2362.5364560999988,2362.5364560999988,2362.535983266666,2374.9985777999973,2374.788500499999,[9.857411500001035],2374.8878649,2374.8879000999987,None,2374.8879304,2374.8879454999988,None,2363.7879039,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,159,0,159,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,159,0,159,0,2374.9985777999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_09_nosub_2.mp4,audios/silence.mp3,visual,2374.9948864,2375.3996602000007,2375.600913899998,2375.600913899998,2375.6000759666645,2386.0419268000005,2385.8329457,"[4.150401499999134, 8.787345599997934]",2385.9258883,2385.925930899997,None,2385.9259784999995,2385.9260039,None,2376.8522085000004,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,160,0,160,,,,,,,,,,,,,,,,,,,,,,3,None,3.9489641999971354,None,,,,,,,,,,,160,0,160,0,2386.0419268000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_04_nosub_2.mp4,audios/clip_wurst_04_nosub_2.mp3,audiovisual,2386.0378907999984,2386.4260342999987,2386.626860199998,2386.626860199998,2386.626344566667,2398.3693072999995,2398.2787389000005,"[4.195540100001381, 7.887040400000842]",2398.3656349999983,2402.3286272999976,3,2402.3287302999997,2402.328781799999,None,2398.278598599998,3,2398.3693072999995,2398.3693072999995,2398.3693072999995,3.9489641999971354,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,161,0,161,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,161,0,161,0,2402.4379114999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_04_nosub_0.mp4,audios/silence.mp3,visual,2402.4303413999987,2402.8373366999986,2403.0382046999985,2403.0382046999985,2403.037456366667,2414.238986199998,2414.0223243,[],2414.1204096,2414.1204421,None,2414.1204672999993,2414.1204892999995,None,2404.289466899998,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,162,0,162,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,162,0,162,0,2414.238986199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_12_sub_1.mp4,audios/clip_weißt_12_sub_1.mp3,audiovisual,2414.2350523999994,2414.6220087,2414.8229369,2414.8229369,2414.822370966664,2426.9248695999995,2426.7419403999993,[9.20595669999966],2426.8234653,2426.823501499999,None,2426.8235676999975,2426.8236118999994,None,2426.9248695999995,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,163,0,163,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,163,0,163,0,2426.9248695999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_25_nosub_0.mp4,audios/silence.mp3,visual,2426.919823299999,2427.3254347999973,2427.525876399999,2427.525876399999,2427.525513066667,2437.9101907999975,2437.724934099999,[],2437.813229399999,2437.8132662999997,None,2437.813353399997,2437.813380899999,None,2428.7773586000003,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,164,0,164,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,164,0,164,0,2437.9101907999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_11_nosub_0.mp4,audios/silence.mp3,visual,2437.9044087999973,2438.3264891,2438.5278954999994,2438.5278954999994,2438.5273478666645,2448.7493829999985,2448.5590546999993,[],2448.661412499998,2448.661446099999,None,2448.6615220999993,2448.661547399999,None,2439.7796567000005,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,165,0,165,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,165,0,165,0,2448.7493829999985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_21_nosub_0.mp4,audios/silence.mp3,visual,2448.743446799999,2449.1654756999997,2449.3661708,2449.3661708,2449.366894766667,2460.1074491,2459.8989661999985,[],2459.986080999999,2459.986115399999,None,2459.986148799999,2459.9861687999983,None,2450.617992399999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,166,0,166,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,166,0,166,0,2460.1074491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_27_nosub_1.mp4,audios/clip_holo_27_nosub_1.mp3,audiovisual,2460.1037875999973,2460.491807899998,2460.6922737999994,2460.6922737999994,2460.6920210666653,2470.8805818,2470.6911575999984,[5.340933800001949],2470.783994899997,2470.784029299997,None,2470.7840633999986,2470.7840804000007,None,2470.6910057999994,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,167,0,167,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,167,0,167,0,2470.8805818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_12_sub_0.mp4,audios/clip_wurst_12_sub_0.mp3,audiovisual,2470.8774460999994,2471.2986174,2471.4999702999994,2471.482386399999,2471.483366766665,2480.3022175000006,2480.1128814999975,[],2480.202206099999,2480.2022583,None,2480.2023104,2480.202329399999,None,2480.1127347999973,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,168,0,168,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,168,0,168,0,2480.3022175000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_26_nosub_0.mp4,audios/clip_claude_26_nosub_0.mp3,audiovisual,2480.2987538999987,2480.7033161,2480.9043012,2480.9043012,2480.903679466665,2492.0234758999977,2491.8207447999994,[4.220718600001419],2491.9133067999974,2491.9133593999977,None,2491.913394199997,2491.9134124999982,None,2492.0234758999977,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,169,0,169,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,169,0,169,0,2492.0234758999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_17_nosub_0.mp4,audios/clip_wurst_17_nosub_0.mp3,audiovisual,2492.0197578000007,2492.413958699999,2492.613768799998,2492.613768799998,2492.6133965666672,2500.8455164999978,2500.6429272999994,[],2500.736489499999,2500.7365427999976,None,2500.7366060999993,2500.736632799999,None,2500.6427592,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,170,0,170,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,170,0,170,0,2500.8455164999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_weißt_16_sub_0.mp4,audios/silence.mp3,visual,2500.8412776000005,2501.252584599999,2501.4528863999985,2501.4364484,2501.436362666664,2512.1677412999998,2511.968667099998,[],2512.0685644000005,2512.0685995999993,None,2512.0686356000006,2512.0686556,None,2502.6880533000003,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,171,0,171,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,171,0,171,0,2512.1677412999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_27_sub_0.mp4,audios/silence.mp3,visual,2512.1621823999994,2512.5785069999984,2512.7787914,2512.7787914,2512.7786736666644,2524.9832021,2524.7976157999983,[],2524.878905999998,2524.878952799998,None,2524.878996899999,2524.8790206999984,None,2514.0300952,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,172,0,172,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,172,0,172,0,2524.9832021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_lied_14_sub_0.mp4,audios/silence.mp3,visual,2524.9794423999992,2525.384340599998,2525.5849409999973,2525.5849409999973,2525.5846215666647,2535.4952544000007,2535.2833259,[],2535.381537199999,2535.3816153000007,None,2535.3816558,2535.3816797,None,2526.836760099999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,173,0,173,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,173,0,173,0,2535.4952544000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_05_nosub_2.mp4,audios/clip_holo_05_nosub_2.mp3,audiovisual,2535.4912836999974,2535.8804579999996,2536.0812869999972,2536.0812869999972,2536.080980666666,2545.414429299999,2545.2120613000006,[7.122725100001844],2545.3088897999987,2545.308924099998,None,2545.3089722999975,2545.3090118,None,2545.211931599999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,174,0,174,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,174,0,174,0,2545.414429299999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_herz_02_sub_0.mp4,audios/silence.mp3,visual,2545.4101037,2545.8205591000005,2546.021639499999,2546.021639499999,2546.0213772666652,2558.5965149000003,2558.4082087999996,[9.296881499998563],2558.4871430999992,2558.4872321999974,None,2558.487278999997,2558.4872958999986,None,2547.273073299999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,175,0,175,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,175,0,175,0,2558.5965149000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_hund_04_nosub_0.mp4,audios/silence.mp3,visual,2558.5920793999976,2558.9990435,2559.1988853000003,2559.1988853000003,2559.198315166665,2568.958288499998,2568.7296844999983,[],2568.8422520999993,2568.842286299998,None,2568.8423323999996,2568.8423766999986,None,2560.449736499999,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,176,0,176,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,176,0,176,0,2568.958288499998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_29_nosub_0.mp4,audios/clip_claude_29_nosub_0.mp3,audiovisual,2568.9522966999975,2569.3477600000006,2569.548042899998,2569.548042899998,2569.547973766665,2579.8033727,2579.5810716999986,[],2579.6833767999997,2579.6834103,None,2579.6834486000007,2579.6834648000004,None,2579.5808265999985,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,177,0,177,,,,,,,,,,,,,,,,,,,,,,1,None,5.581144299998414,None,,,,,,,,,,,177,0,177,0,2579.8033727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_wurst_26_sub_1.mp4,audios/clip_wurst_26_sub_1.mp3,audiovisual,2579.7984326000005,2580.1972241000003,2580.3979354999974,2580.3979354999974,2580.3976454666667,2592.5356599999977,2592.427586599999,[10.257310799999686],2592.5321479999984,2598.1254788999977,1,2598.1255372999985,2598.125562999998,None,2592.4273909999974,1,2592.5356599999977,2592.5356599999977,2592.5356599999977,5.581144299998414,None,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,178,0,178,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,178,0,178,0,2598.242130399998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_holo_04_sub_2.mp4,audios/silence.mp3,visual,2598.2375875,2598.627768399998,2598.8438769999993,2598.827121099999,2598.826728466666,2611.0201568999983,2610.8457051000005,"[3.2071010999970895, 7.657229399999778]",2610.9281420000007,2610.928176899997,None,2610.9282058999997,2610.9282214999985,None,2600.0784112999972,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,179,0,179,,,,,,,,,,,,,,,,,,,,,,None,None,,,,,,,,,,,,,179,0,179,0,2611.0201568999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clips/clip_claude_17_sub_1.mp4,audios/silence.mp3,visual,2611.0157137999995,2611.4296099999992,2611.630009999997,2611.630009999997,2611.6299163666667,2623.2467720999994,2623.147634699999,[10.664309499999945],2623.2354558000006,2623.235491399999,None,2623.2355876999973,2623.2356223999996,None,2612.8816448,,,,,,,,,,,,,,,,335,001,2026-04-01_17h59.32.359,exp_sofc,,2025.2.3,59.925811845544914,2026-04-01 17h59.32.848560 +0200,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2623.2356918999976,2623.2467720999994,,,,,,,,,
